ORDER_DATETIME,ORDER_ID,DELIVERY_FEE_LC
2024-01-12T11:00:11Z,a688c832-aab0-4508-a323-d1ad7bf8abfb,0
2024-01-12T10:59:04Z,e082606c-c8ef-465c-a7ad-06d46e2e39d3,0
2024-01-12T10:58:42Z,5b59b9b3-5863-4565-9353-2a3029fa7d11,0
2024-01-12T10:54:15Z,f3e79c6a-794c-4f6c-a07f-00a49c80acd7,0
2024-01-12T10:53:11Z,311bebc7-1035-4374-b193-36e42a4098eb,0
2024-01-12T10:50:03Z,ad5edb8c-9bfc-497c-9f80-22c583e875de,0
2024-01-12T10:49:07Z,13464eb9-1d5e-42c3-867d-2f258fa21a8b,0
2024-01-12T10:47:17Z,13da5551-0d02-49a0-a95b-864591d96f91,0
2024-01-12T10:46:11Z,8a18196c-e180-46b3-9922-5815aec76f5f,0
2024-01-12T10:44:56Z,56d14be7-f652-4e4d-806c-84523611145c,0
2024-01-12T10:43:28Z,65a82e94-e034-447f-9e15-a8497cd91a68,0
2024-01-12T10:43:26Z,97e96a37-e9dd-4cfd-9bb8-2fd62c9b38d0,0
2024-01-12T10:42:29Z,09fa5e58-d07a-4dac-ba03-75939f76b66f,0
2024-01-12T10:42:21Z,7e29303f-9fca-40f7-9173-c58739a30d9b,0
2024-01-12T10:39:15Z,2dbba751-b933-47e7-82f6-84d35f294c75,0
2024-01-12T10:38:52Z,ef60a7e2-d6e3-40bb-8885-92e14bfe010f,0
2024-01-12T10:33:52Z,489c602c-dc40-44b4-9263-d59a4e3500f4,0
2024-01-12T10:32:45Z,78ae9bfc-838f-4585-b399-9bf44533d544,0
2024-01-12T10:32:45Z,0f7b8777-fc83-46a1-abf9-83125395eec7,0
2024-01-12T10:31:04Z,e57cd99a-7461-4f35-bf2b-8b1c2ef614ca,0
2024-01-12T10:29:55Z,ef12f972-daab-49bb-939b-0feb7990cd4a,0
2024-01-12T10:29:14Z,ba7c8be6-400d-4e97-b872-bf27cd565772,0
2024-01-12T10:28:12Z,78ffb3a7-1dce-4c7c-9d1d-6d0b85acc95f,0
2024-01-12T10:24:26Z,74abf36d-fa2e-4367-a28a-660802f29a21,0
2024-01-12T10:21:40Z,0fbe9b60-ac5c-44a1-9806-77cc2ad23d54,0
2024-01-12T10:20:56Z,b71885a2-e318-4762-8b81-172802c411de,0
2024-01-12T10:20:54Z,74434f24-fb73-4e1c-bb67-1a27a5c8f4bd,0
2024-01-12T10:20:35Z,5334ccfa-805b-412a-a9c1-632ae0e31b3e,0
2024-01-12T10:18:33Z,efc5826c-a3cb-44f3-9c78-abafb71b8f69,0
2024-01-12T10:18:18Z,05a3ae68-3865-49d8-9b1d-8f410ce269dc,0
2024-01-12T10:14:10Z,1bcc5b7a-0a4c-4d8f-9d55-8387aabff33b,0
2024-01-12T10:13:43Z,9ef5bce1-381d-467a-91bf-0049c5f55531,0
2024-01-12T10:13:21Z,3399f8cd-3174-4ac7-bc78-5dafbd49d4f2,0
2024-01-12T10:12:56Z,0ea9a981-fc1f-474c-9aad-7ff1fba57561,0
2024-01-12T10:09:58Z,b0bf8b95-b627-4de5-aa22-18a425f03c8e,0
2024-01-12T10:09:52Z,2040d575-714f-4f20-913c-39ad7c93b7fb,0
2024-01-12T10:09:49Z,3d011969-b9e1-4ab3-bb57-c74672219a37,0
2024-01-12T10:09:23Z,d0a8b218-c050-4f39-9a47-f02ce2ead472,0
2024-01-12T10:07:29Z,2c479c09-3efa-4ded-97a0-dd87de47f78f,0
2024-01-12T10:06:15Z,4923ccdc-29c7-41cf-bbc0-b44f9c5ae0aa,0
2024-01-12T10:05:09Z,51ac5d3a-90c8-4023-aaec-72fd94b03aa3,0
2024-01-12T10:04:36Z,aa41b383-1926-4488-a909-079479f7a9d6,0
2024-01-12T10:04:04Z,39b75d86-d3c8-48ed-9833-4d47e877dbf3,0
2024-01-12T10:03:54Z,e2cac311-74dd-4821-931b-695930aafe73,0
2024-01-12T10:03:24Z,4ff3aaec-1f9d-4646-add4-ecad45cbf297,0
2024-01-12T10:02:18Z,c2e3dd81-2e5a-4acf-b160-a69dbe1d6b7b,0
2024-01-12T10:02:04Z,9d589213-5300-4217-9d07-eae2b7221386,0
2024-01-12T10:02:03Z,bce7cdf3-6157-4b63-aba9-1c67e1e11f97,0
2024-01-12T09:57:29Z,d29bfa24-5c4b-4570-ba77-3ed2024fea0a,0
2024-01-12T09:56:52Z,1f6cb908-a51f-4d02-92e2-d830fbc3dcf9,0
2024-01-12T09:56:31Z,c8b60d02-173f-4b03-8ed0-00c8c29c9a7a,0
2024-01-12T09:55:50Z,e5ff8fe6-aa9f-4cba-986d-157974282eae,0
2024-01-12T09:55:06Z,52550f65-237f-4604-ac06-441949ede670,0
2024-01-12T09:49:02Z,9bae64b8-e940-4278-b627-5b2353cef78f,0
2024-01-12T09:47:59Z,995281c9-385e-48dc-a115-ecc196aeb3a0,0
2024-01-12T09:47:38Z,6d4e289c-9f24-4b41-8d76-41519307b0b4,0
2024-01-12T09:47:36Z,81b05624-a0df-435c-9f18-d1c2a1caefad,0
2024-01-12T09:44:31Z,34731282-e30a-4b64-9d7f-b48dc453b718,0
2024-01-12T09:42:18Z,5c5d21c0-1914-4157-a72a-4dfd416f2702,0
2024-01-12T09:41:42Z,430269cb-0aa1-417a-9f96-b117109c8dc4,0
2024-01-12T09:38:57Z,cb46abda-e971-4bf4-988a-c6415457c54e,0
2024-01-12T09:38:30Z,afdb35ef-f5d7-4ba5-9158-4581f5956ea3,0
2024-01-12T09:31:46Z,18986776-eb98-48fd-89ea-0878e5c28a43,0
2024-01-12T09:30:16Z,163c6b04-8677-4392-bb08-0eff26c27912,0
2024-01-12T09:26:16Z,5483cd55-4034-4ceb-a6aa-3c199cbf5c07,0
2024-01-12T09:25:49Z,04c088b0-38c8-4c23-95ba-3606140a7edd,0
2024-01-12T09:23:25Z,1a65e946-2f07-4030-8dc6-4183455b714c,0
2024-01-12T09:21:20Z,dcbfe6e2-7d58-4532-b980-d2c82dff90b6,0
2024-01-12T09:19:59Z,597ac0ba-e996-4f54-8417-543ce0d4c2a1,0
2024-01-12T09:17:13Z,7d83e7d9-8d62-465b-834b-d5f1da9fb28b,0
2024-01-12T09:16:39Z,fcb40b9d-7535-401a-9e1f-d405d9fda87c,0
2024-01-12T09:16:30Z,2b524e20-94f3-451a-b0b9-6c9223f35885,0
2024-01-12T09:16:29Z,61ffa687-d9bf-4aec-adf7-60edc29c3cb1,0
2024-01-12T09:15:54Z,29cf6b27-79d2-42d1-af12-6c45856d984f,0
2024-01-12T09:15:07Z,408654aa-f88e-4501-9855-4d2a2f37cbd5,0
2024-01-12T09:14:31Z,1836ef71-63d1-433a-b4e0-06e19abb7c21,0
2024-01-12T09:14:09Z,85c33a56-0a0e-4d07-b0aa-7130c4ed0e00,0
2024-01-12T09:13:48Z,19efbda1-695d-4cda-b036-7365fd4396af,0
2024-01-12T09:13:06Z,4ec7904a-4f66-4a1c-abfd-4b2d1c9c21f1,0
2024-01-12T09:12:24Z,01c26fe3-e516-4d67-90d0-c206e087e027,0
2024-01-12T09:12:02Z,52dbfb2b-3e71-43ee-a946-a0149fbeb5f2,0
2024-01-12T09:10:35Z,453f19e4-c9d3-4bbf-816a-a611c4ab243c,0
2024-01-12T09:08:56Z,b1286388-34dd-4f14-8ff8-5b3c36b24aa9,0
2024-01-12T09:08:55Z,dc566963-ca96-495d-9349-adcbdc63510c,0
2024-01-12T09:05:50Z,6e56504f-5024-44fc-ad35-a4de335f792e,0
2024-01-12T09:02:19Z,9817a245-4340-4526-8e39-97a7ee232db1,0
2024-01-12T08:56:50Z,9cbbea66-6c1f-4de3-a197-a5b903dc6a8e,0
2024-01-12T08:55:48Z,09339eca-42e0-47b5-b537-a403d7c866bf,0
2024-01-12T08:53:30Z,963fef50-c0a9-4ede-9358-e5d4f3130d64,0
2024-01-12T08:52:59Z,11ad1c7b-fe8a-41cc-a36e-045025a8825b,0
2024-01-12T08:51:03Z,f2155e6a-399f-48f3-8641-d251c10c8a74,0
2024-01-12T08:48:40Z,08e617e3-c717-47ae-983a-f9034914d391,0
2024-01-12T08:46:35Z,daeb95ea-769a-4151-a728-301868ec4476,0
2024-01-12T08:38:38Z,5351c8c2-50ed-4cc9-b37c-07e93f37971f,0
2024-01-12T08:37:57Z,2b4ce5fd-a458-4a6f-93a0-1e403b06c718,0
2024-01-12T08:36:53Z,fbbdf871-0a76-4401-8fe4-ae250e1f1055,0
2024-01-12T08:35:49Z,1de0ed0c-bda2-4751-94e2-3cf2e0207c02,0
2024-01-12T08:33:33Z,6a06c35e-ad57-4d13-a1f0-dca3180f175f,0
2024-01-12T08:31:40Z,2f33f7e5-cc8c-4461-9d8a-365f458bc022,0
2024-01-12T08:31:29Z,ce770162-ac3b-4a64-944b-cc0a82555615,0
2024-01-12T08:31:05Z,65803eb4-7247-4433-937d-bbd31fca25ff,0
2024-01-12T08:28:49Z,f98fe028-0d62-4d2f-91ba-4975f0737ff1,0
2024-01-12T08:27:55Z,e594e837-e0b8-4977-846f-85d0e53879ff,0
2024-01-12T08:23:50Z,8be60d80-8314-46d2-8ab7-c37990cb13ca,0
2024-01-12T08:22:07Z,2806a084-0156-4016-8440-85ffb165219f,0
2024-01-12T08:21:25Z,f8bdff0d-2a57-409f-9186-16a3fef9b58a,0
2024-01-12T08:16:37Z,cd753321-930a-4f19-af8c-f01946a16813,0
2024-01-12T08:12:31Z,9195f7f1-adcc-45e6-afa6-4d4a810973dd,0
2024-01-12T08:11:28Z,d7dd2766-8ad1-4b56-b65a-534c0b7c4bad,0
2024-01-12T07:53:26Z,53564d3e-8dc3-4a9e-af1d-f90d205075e7,0
2024-01-12T07:50:41Z,a1d6fc3a-ea55-4b4c-8911-2a7cb38c6c69,0
2024-01-12T07:33:20Z,8fdbc8e0-98a2-4340-ae75-281ec43b47a5,0
2024-01-12T07:33:19Z,868bf792-d2d4-476c-b1c8-c6b4d704dc59,0
2024-01-12T07:30:35Z,bbb06273-004f-4ffb-bdc5-c2a0e933ace0,0
2024-01-12T07:29:33Z,c373dbcc-e6f4-4ca6-b61f-9a612b6f2f23,0
2024-01-12T07:26:07Z,1fafffb2-38dc-4bc6-afe1-6bd915a8bace,0
2024-01-12T07:24:45Z,5dc6ac8f-161d-4837-8497-83ad44c17337,0
2024-01-12T07:21:41Z,880ab90d-7a12-47bb-8bfc-3a956917ecb2,0
2024-01-12T07:19:37Z,44837971-2fd1-486a-aef7-729c060320a8,0
2024-01-12T07:11:47Z,828cf755-5816-4df2-b772-1e00b4eda8f7,0
2024-01-12T01:53:49Z,db8c18ab-6db6-416e-b484-448d5c072dc0,0
2024-01-12T01:48:01Z,7abbb230-f761-427b-b0de-7c9f82e4412f,0
2024-01-11T23:51:46Z,a939922f-6fb4-423a-a937-52b9f3a43974,0
2024-01-11T23:24:23Z,32970c9c-727a-4b7e-9fe3-c447ce103384,0
2024-01-11T22:20:09Z,0c32c317-072c-46a7-9a71-0be70d11678c,0
2024-01-11T21:59:38Z,a6304dcb-83e0-4c6f-8373-b752cc9c7edc,0
2024-01-11T21:59:11Z,0ac003e0-f69f-4440-bfed-904793f4d67d,0
2024-01-11T21:58:48Z,46b229fe-b519-450b-bd0d-ff731ae2861b,0
2024-01-11T21:58:23Z,2ca9aa54-2b64-426d-a8e4-c9e02acbcf80,0
2024-01-11T21:57:28Z,121ed8fd-0aff-46f2-8c8d-43ad820a236e,0
2024-01-11T21:54:35Z,290ae7a6-e3c7-482b-b31a-3c269a9ac868,0
2024-01-11T21:51:55Z,757f9dcd-4f84-4848-8292-73a5f75aa683,0
2024-01-11T21:50:23Z,8bd2aade-8df3-4d06-a9bb-65d1d080d222,0
2024-01-11T21:50:07Z,fa745de8-2918-460f-8a39-ee2c3e8cf0ab,0
2024-01-11T21:48:44Z,5908a2a5-dc39-4442-91db-9bb0fd2f38ab,0
2024-01-11T21:48:02Z,0db8ec88-2cc7-481d-a1d8-bfec4ba6efb7,0
2024-01-11T21:48:02Z,f94dcfd5-4b09-41cb-890b-b7ecde9b8524,0
2024-01-11T21:47:36Z,2c6b3438-8207-4fcd-ad9e-5e809091476a,0
2024-01-11T21:46:34Z,9abc0f31-447d-49a9-b245-fa69b820fe11,0
2024-01-11T21:46:07Z,32b55afe-edbb-4674-9485-ace0b2af03a3,0
2024-01-11T21:45:51Z,14243f5d-147c-4a5c-bf22-0a2d1df60620,0
2024-01-11T21:45:06Z,0d495f43-a3ba-490e-935e-fcabed3b0b0b,0
2024-01-11T21:44:46Z,0039aab5-89e6-483e-b20f-66e0248f88e0,0
2024-01-11T21:44:23Z,a1ed22cb-8878-4a8a-9498-21f311e79c6e,0
2024-01-11T21:44:22Z,197680a6-2b39-406c-a76b-80d068e4f55c,0
2024-01-11T21:44:05Z,9d4abb87-f99b-48c7-a944-809aad1fe141,0
2024-01-11T21:44:04Z,b738ddc3-4e1b-4665-90b5-c93dfa7ae4e7,0
2024-01-11T21:42:56Z,edb23ca1-647c-4dee-8947-80e55b5ae96a,0
2024-01-11T21:42:33Z,21791d2d-1d1b-4d6f-beb9-1e7e4e300b57,0
2024-01-11T21:42:31Z,51037938-241c-447c-8eda-4cdc4579fce9,0
2024-01-11T21:42:31Z,aae6c32f-2599-4ce0-9375-d5875e3f97b9,0
2024-01-11T21:42:27Z,84eaa9a4-87f3-4dd1-9419-b93b4c5d810c,0
2024-01-11T21:42:21Z,27b3ecb7-c5c1-4488-b38c-81aad6116d7e,0
2024-01-11T21:35:40Z,a3542ccb-9935-4417-ad30-c8f15ce36e8c,0
2024-01-11T21:35:33Z,4f17d805-ef6d-4514-8895-106931c99256,0
2024-01-11T21:34:59Z,d1484407-549a-4d57-8e58-5edb35f0eb74,0
2024-01-11T21:34:53Z,5e89eca2-cfd0-4060-9404-e8eef40f29bd,0
2024-01-11T21:34:05Z,de7e30af-b07c-4096-ac6e-81b418162379,0
2024-01-11T21:33:27Z,c97bebb6-8526-49de-9dfe-534198b24cb4,0
2024-01-11T21:33:23Z,5ed6277c-bb54-475a-8269-72768d9ee2e1,0
2024-01-11T21:33:06Z,d83040aa-d9d4-4e9b-8f5f-8ecf4d44aeb8,0
2024-01-11T21:32:42Z,65d007d1-5378-4600-bca2-d1f91e68b9ba,0
2024-01-11T21:30:42Z,24a34a4e-8685-45a3-b989-909fefcb528b,0
2024-01-11T21:30:17Z,16909f98-0ee0-453b-9d67-acc559021c91,0
2024-01-11T21:29:36Z,608f50c1-6e56-4468-ad50-e2697dc51ce0,0
2024-01-11T21:28:34Z,8d83c4f7-8e4b-4f43-a061-3c9133233ad3,0
2024-01-11T21:26:10Z,947641df-6f63-4789-bc27-039a0fa5e509,0
2024-01-11T21:26:00Z,19ef16cd-df4d-45a9-8609-fc2810c3ea2b,0
2024-01-11T21:26:00Z,58c6276f-4bd7-442e-a45a-727ca4bfc56b,0
2024-01-11T21:25:44Z,5780632f-7e4c-4ebe-a981-506182c245c8,0
2024-01-11T21:23:54Z,bdb98be5-7b65-47df-9c04-66dbf6a9655b,0
2024-01-11T21:23:15Z,bbc441d8-261a-4d0e-ab07-5ec7075b9a94,0
2024-01-11T21:23:11Z,b8035fe8-e49d-4b3b-a035-8ff48e8f6503,0
2024-01-11T21:22:06Z,6691ee57-7c5a-484c-8e8f-be0ad77e11ad,0
2024-01-11T21:21:49Z,0015b5da-61a5-4e77-98a8-5bad12e16573,0
2024-01-11T21:21:46Z,41e4dd7f-8244-4f2c-a80c-dd1ce4932173,0
2024-01-11T21:21:46Z,8f5a8d85-0e09-4e66-a0a7-2d6e3a40c9a0,0
2024-01-11T21:21:26Z,43093c4c-09be-451f-b21e-f68d07741ca9,0
2024-01-11T21:21:00Z,36395ab8-2986-44e4-86fb-39e595e6e044,0
2024-01-11T21:20:43Z,4b5d8b20-d9e3-4ca7-8135-25cd14feb072,0
2024-01-11T21:20:20Z,bf3c3c74-f8d1-4015-b3e7-a705aed666cb,0
2024-01-11T21:19:56Z,e6e339f4-704b-4bda-9865-f8e20b501fe7,0
2024-01-11T21:19:34Z,6ba6accf-c4d4-4302-9405-6871dd74fadf,0
2024-01-11T21:19:32Z,833e7d26-27e3-4b5a-8a73-dc73e9172ea4,0
2024-01-11T21:19:29Z,89f16267-9600-472b-828c-fe6621489aaf,0
2024-01-11T21:18:52Z,58f27429-bba0-49f1-b061-9752cc61854f,0
2024-01-11T21:18:44Z,5dc5a03e-3c79-416b-8096-5e00930d7bf3,0
2024-01-11T21:18:28Z,8afba86b-bffd-4611-88ce-6d18a2f3ff63,0
2024-01-11T21:17:50Z,e37e63c5-e807-404b-8b38-5fd82fb743a0,0
2024-01-11T21:17:49Z,a2569ab1-4ff0-479c-895f-c9fd83590f1e,0
2024-01-11T21:17:45Z,d40b3b56-9e13-443e-a64b-4f8cce153578,0
2024-01-11T21:17:37Z,e67b7ea3-a93f-45b2-835c-b5a998e96137,0
2024-01-11T21:16:49Z,779fea2a-fd75-4af3-ab9a-6079f6beb53f,0
2024-01-11T21:15:43Z,2a4c2f01-65ef-450f-b324-7c21506b8907,0
2024-01-11T21:15:40Z,1e2d95b0-67be-4c45-ae65-dbdccd42dcc4,0
2024-01-11T21:15:04Z,4a58fcc7-695d-4290-a04b-a5f3e16682ff,0
2024-01-11T21:14:57Z,eb76e34d-234b-4c7f-9465-09dc12a4e916,0
2024-01-11T21:14:55Z,2fb22208-28c9-4861-b5b5-be284c54c30e,0
2024-01-11T21:12:32Z,c4945d42-696e-4848-8f5a-6e10358e4ab2,0
2024-01-11T21:11:53Z,0c40c4fa-7c35-479a-b932-2f3b4f9d0ac8,0
2024-01-11T21:11:52Z,d04c6cc8-663d-4c6c-ab35-c636ef2be7a1,0
2024-01-11T21:11:49Z,f986d8a4-54a3-4dde-a04e-a7cd90b900fc,0
2024-01-11T21:11:33Z,29658273-6560-4a77-b3c4-a979e703009b,0
2024-01-11T21:11:28Z,445e713d-9e99-4991-8f83-01ec277ec008,0
2024-01-11T21:10:43Z,953c4396-4711-4a2a-9e4d-fc2f74830f1d,0
2024-01-11T21:10:39Z,a1209f62-4a35-4a76-ae4a-46f43ae8de5a,0
2024-01-11T21:09:33Z,2ccd6e1e-cc16-4c70-a021-b194d9b9f1e6,0
2024-01-11T21:09:12Z,7e7cfd4d-05a6-4886-a4e0-a3cfc89669dc,0
2024-01-11T21:08:55Z,fd83dac6-b9db-4d0d-b141-469d120a61db,0
2024-01-11T21:08:37Z,5330e475-e7d1-485a-abb7-c682caff6753,0
2024-01-11T21:08:17Z,c1ce099a-cbf4-4b32-8f0b-58bc2609cde3,0
2024-01-11T21:07:08Z,db6a8b1e-2760-4d74-91d0-406f8bb2135b,0
2024-01-11T21:07:08Z,a03b8233-d7cd-429a-82ae-eed195e87ea2,0
2024-01-11T21:06:06Z,4ea57710-a875-4819-8284-65bb0c053284,0
2024-01-11T21:05:58Z,128cdd44-82bd-4482-b79f-b73d95028506,0
2024-01-11T21:05:41Z,c370cbd6-30b3-483b-abca-398b407ea51c,0
2024-01-11T21:04:54Z,f015137b-7740-48d9-94f1-6d78ffe09378,0
2024-01-11T21:04:35Z,8e5b81ef-18fa-4b1a-9349-a99258039342,0
2024-01-11T21:03:39Z,1826ce78-8582-44bc-97dc-512c24dacb16,0
2024-01-11T21:03:37Z,49eb8fc1-f3b6-4c33-a74f-fc9c1e56cc48,0
2024-01-11T21:03:34Z,a5ebeda4-9bb3-4f85-b276-4ced839bd2ef,0
2024-01-11T21:02:09Z,18ddc2fa-8c1b-413b-8be8-6e5f2dbf28b5,0
2024-01-11T21:02:08Z,c74e059a-b17b-4b3b-9b9e-9440b0617616,0
2024-01-11T21:00:23Z,29f4315e-d777-417d-be04-59c5b4061ead,0
2024-01-11T20:58:59Z,401a210b-e4f4-4217-8804-b72fa444fe11,0
2024-01-11T20:58:41Z,ab9ae6b5-ac6e-4be4-a29a-514ba0d1b7a4,0
2024-01-11T20:58:13Z,44613f7c-48f5-4473-b054-30fecc4caf05,0
2024-01-11T20:57:34Z,46b5bfec-518a-49a2-bd7b-7aa2138e1609,0
2024-01-11T20:57:34Z,8786edea-12de-4148-b7b4-20c60874ef25,0
2024-01-11T20:56:43Z,d904073c-dd3b-438f-bbfe-974364a40e60,0
2024-01-11T20:56:35Z,7899df55-097f-47a2-ad7f-849297fb9ce4,0
2024-01-11T20:55:25Z,15f96b45-4350-4d32-bb55-66736ce06759,0
2024-01-11T20:55:20Z,60643cc7-48d6-4d22-8c36-569ee53c40f6,0
2024-01-11T20:55:03Z,57153d05-8b07-4fb5-b035-74ff7b447001,0
2024-01-11T20:55:01Z,6e262624-37d4-4c32-8758-20f3480839a3,0
2024-01-11T20:54:24Z,50b79497-eae6-40a6-85c8-9f3aa5244ea3,0
2024-01-11T20:54:04Z,da573b33-188b-48ea-80a6-1167c57723b7,0
2024-01-11T20:53:55Z,ed338737-9bc0-4553-8073-8b31377a7c35,0
2024-01-11T20:53:36Z,cc26eb14-5904-4ac6-9f38-b8be892c1b9d,0
2024-01-11T20:53:17Z,db58ca38-222f-4cd5-b99b-ebbee45a5831,0
2024-01-11T20:53:09Z,53a81e41-cb13-4f66-8f7e-3342f6e8e122,0
2024-01-11T20:52:55Z,b6558f01-d43e-42cc-9b3e-1c61d6cb6d11,0
2024-01-11T20:52:29Z,90ce0041-0f0c-4edd-95da-b96cabb8ec43,0
2024-01-11T20:52:23Z,3788000e-c2b7-4ff3-b209-3e4bbda3e0a0,0
2024-01-11T20:51:58Z,380ca7eb-3fa6-4454-8540-a52aa7c8848a,0
2024-01-11T20:51:44Z,65855035-a7bd-46ee-8ba2-2beccdb797a8,0
2024-01-11T20:51:19Z,30234860-a192-45a9-8280-4f7132a33a99,0
2024-01-11T20:49:11Z,609a035f-90d5-490f-8880-bfd61d74432d,0
2024-01-11T20:49:10Z,d6e3ab9f-4f6b-44a4-bdc4-0ec2f5c53c26,0
2024-01-11T20:48:52Z,5a8fea31-b521-4776-9ac8-69f223ded6f1,0
2024-01-11T20:48:35Z,a6aa5c87-cb97-4961-816f-c2cffe824eb0,0
